# ===================================================================================================================================================
    Each energy group value is written separately but all the states are printed together in a matrix form.
    
    The default order of states is: history, time/burnup, the order at which the branches were provided in the universe file.
    Here, the order of the states is as follows: coolant temp., mod. temp., fuel temp., times, histories
# ===================================================================================================================================================






* ---------------------------------------------------------------------------------------------------------------------------------------------------
  INF_KAPPA
* ---------------------------------------------------------------------------------------------------------------------------------------------------

  Group 0
2.022700e+02 2.022930e+02 2.028670e+02 2.022700e+02 2.022940e+02 2.028750e+02 2.022700e+02 2.022930e+02 
2.028620e+02 2.022700e+02 2.022930e+02 2.028570e+02 2.022700e+02 2.022940e+02 2.028840e+02 2.022700e+02 
2.022940e+02 2.028940e+02 2.022700e+02 2.022940e+02 2.028820e+02 2.022700e+02 2.022940e+02 2.028760e+02 
2.022700e+02 2.022940e+02 2.028770e+02 2.022700e+02 2.022940e+02 2.028870e+02 2.022700e+02 2.022930e+02 
2.028720e+02 2.022700e+02 2.022930e+02 2.028670e+02 2.022700e+02 2.022940e+02 2.028940e+02 2.022700e+02 
2.022950e+02 2.029010e+02 2.022700e+02 2.022940e+02 2.028870e+02 2.022700e+02 2.022940e+02 2.028830e+02 
2.022700e+02 2.022940e+02 2.028800e+02 2.022700e+02 2.022940e+02 2.028900e+02 2.022700e+02 2.022940e+02 
2.028760e+02 2.022700e+02 2.022930e+02 2.028730e+02 2.022700e+02 2.022940e+02 2.028740e+02 2.022700e+02 
2.022940e+02 2.028820e+02 2.022700e+02 2.022930e+02 2.028670e+02 2.022700e+02 2.022930e+02 2.028630e+02 
2.022700e+02 2.022940e+02 2.028880e+02 2.022700e+02 2.022950e+02 2.028970e+02 2.022700e+02 2.022940e+02 
2.028840e+02 2.022700e+02 2.022940e+02 2.028810e+02 2.022700e+02 2.022940e+02 2.028880e+02 2.022700e+02 
2.022950e+02 2.028970e+02 2.022700e+02 2.022940e+02 2.028850e+02 2.022700e+02 2.022940e+02 2.028790e+02 
2.022700e+02 2.022940e+02 2.028810e+02 2.022700e+02 2.022940e+02 2.028890e+02 2.022700e+02 2.022940e+02 
2.028760e+02 2.022700e+02 2.022930e+02 2.028700e+02 2.022700e+02 2.022940e+02 2.028960e+02 2.022700e+02 
2.022950e+02 2.029030e+02 2.022700e+02 2.022940e+02 2.028920e+02 2.022700e+02 2.022940e+02 2.028870e+02

* ---------------------------------------------------------------------------------------------------------------------------------------------------
  INF_SP0
* ---------------------------------------------------------------------------------------------------------------------------------------------------

  Group 0 --> Group 0
  3.018140e-01 3.018010e-01 3.018390e-01 2.902620e-01 2.902420e-01 2.902810e-01 3.067120e-01 3.066470e-01  
3.066400e-01 3.133970e-01 3.134090e-01 3.133870e-01 3.019630e-01 3.019490e-01 3.019380e-01 2.902860e-01 
2.903890e-01 2.903130e-01 3.067390e-01 3.067250e-01 3.066940e-01 3.134610e-01 3.135350e-01 3.135140e-01 
3.017740e-01 3.017300e-01 3.017630e-01 2.901600e-01 2.902120e-01 2.902190e-01 3.066600e-01 3.066170e-01 
3.066210e-01 3.134100e-01 3.133350e-01 3.133620e-01 3.017010e-01 3.017200e-01 3.016670e-01 2.900690e-01 
2.900580e-01 2.900780e-01 3.064380e-01 3.065060e-01 3.064710e-01 3.132040e-01 3.132050e-01 3.131740e-01 
3.017790e-01 3.017450e-01 3.017240e-01 2.901480e-01 2.901130e-01 2.901450e-01 3.065690e-01 3.066180e-01 
3.065860e-01 3.133830e-01 3.133230e-01 3.132790e-01 3.015270e-01 3.015600e-01 3.016020e-01 2.899660e-01 
2.900120e-01 2.900430e-01 3.064170e-01 3.063670e-01 3.064150e-01 3.132210e-01 3.131340e-01 3.131080e-01 
3.020140e-01 3.020610e-01 3.020150e-01 2.904350e-01 2.904440e-01 2.903900e-01 3.068470e-01 3.068470e-01 
3.067610e-01 3.135710e-01 3.135440e-01 3.135530e-01 3.020120e-01 3.020360e-01 3.020240e-01 2.904790e-01 
2.905360e-01 2.905050e-01 3.067980e-01 3.068450e-01 3.068840e-01 3.136450e-01 3.136560e-01 3.136620e-01 
3.019060e-01 3.018930e-01 3.019200e-01 2.904170e-01 2.903830e-01 2.903580e-01 3.067380e-01 3.067740e-01 
3.067460e-01 3.134820e-01 3.135120e-01 3.134160e-01 3.076600e-01 3.076600e-01 3.076300e-01 2.967810e-01 
2.967990e-01 2.968130e-01 3.120920e-01 3.121510e-01 3.120960e-01 3.184520e-01 3.184800e-01 3.184480e-01 
3.076840e-01 3.076760e-01 3.077010e-01 2.968670e-01 2.968700e-01 2.968960e-01 3.121940e-01 3.121820e-01 
3.122070e-01 3.184830e-01 3.185360e-01 3.185150e-01 3.076080e-01 3.075550e-01 3.075170e-01 2.967660e-01 
2.967680e-01 2.967560e-01 3.120790e-01 3.121130e-01 3.120780e-01 3.183740e-01 3.183890e-01 3.184240e-01 
3.074150e-01 3.073880e-01 3.074670e-01 2.965920e-01 2.965700e-01 2.965930e-01 3.119200e-01 3.119620e-01 
3.118800e-01 3.182810e-01 3.182180e-01 3.182130e-01 3.074630e-01 3.074910e-01 3.075130e-01 2.966300e-01 
2.966720e-01 2.966060e-01 3.120250e-01 3.119370e-01 3.119900e-01 3.183170e-01 3.183370e-01 3.182580e-01 
3.073030e-01 3.074360e-01 3.073300e-01 2.965650e-01 2.965800e-01 2.965450e-01 3.118680e-01 3.118580e-01 
3.118910e-01 3.181870e-01 3.182140e-01 3.181030e-01 3.077940e-01 3.077750e-01 3.078000e-01 2.969710e-01 
2.969650e-01 2.969640e-01 3.123450e-01 3.123200e-01 3.122530e-01 3.185940e-01 3.186340e-01 3.185550e-01 
3.078200e-01 3.078320e-01 3.078480e-01 2.970670e-01 2.970070e-01 2.970150e-01 3.123630e-01 3.123500e-01 
3.123680e-01 3.186900e-01 3.186920e-01 3.187300e-01 3.076170e-01 3.077540e-01 3.077480e-01 2.969170e-01 
2.969330e-01 2.968890e-01 3.122080e-01 3.122660e-01 3.122190e-01 3.185460e-01 3.185670e-01 3.185670e-01
  Group 0 --> Group 1
  3.142570e-03 3.138180e-03 3.090120e-03 2.735280e-03 2.731800e-03 2.689260e-03 3.319120e-03 3.305800e-03  
3.266880e-03 3.554620e-03 3.553990e-03 3.506530e-03 3.227360e-03 3.224950e-03 3.177080e-03 2.805980e-03 
2.806460e-03 2.758030e-03 3.403450e-03 3.398970e-03 3.348660e-03 3.655830e-03 3.651360e-03 3.598080e-03 
3.068480e-03 3.062420e-03 3.016390e-03 2.669410e-03 2.662380e-03 2.617880e-03 3.231510e-03 3.224810e-03 
3.179650e-03 3.468550e-03 3.464810e-03 3.414530e-03 3.183980e-03 3.181140e-03 3.131260e-03 2.770020e-03 
2.765840e-03 2.723340e-03 3.352760e-03 3.350530e-03 3.304100e-03 3.599680e-03 3.592590e-03 3.545390e-03 
3.265610e-03 3.256380e-03 3.204710e-03 2.839600e-03 2.835390e-03 2.789360e-03 3.440850e-03 3.438180e-03 
3.390640e-03 3.694230e-03 3.689400e-03 3.640340e-03 3.093180e-03 3.093920e-03 3.047900e-03 2.696800e-03 
2.695820e-03 2.655010e-03 3.266610e-03 3.261700e-03 3.213630e-03 3.506810e-03 3.504200e-03 3.454350e-03 
3.113760e-03 3.109940e-03 3.065570e-03 2.706840e-03 2.704520e-03 2.654580e-03 3.285290e-03 3.280740e-03 
3.235290e-03 3.527830e-03 3.522240e-03 3.476990e-03 3.197010e-03 3.191460e-03 3.144820e-03 2.779980e-03 
2.773210e-03 2.729150e-03 3.376950e-03 3.365520e-03 3.315970e-03 3.621890e-03 3.617220e-03 3.569810e-03 
3.031500e-03 3.026910e-03 2.983100e-03 2.639370e-03 2.636360e-03 2.594360e-03 3.200150e-03 3.192720e-03 
3.148470e-03 3.432250e-03 3.432480e-03 3.383980e-03 1.745460e-03 1.743540e-03 1.721520e-03 1.462650e-03 
1.464830e-03 1.448640e-03 1.870840e-03 1.867420e-03 1.840260e-03 2.042540e-03 2.033070e-03 2.011230e-03 
1.787930e-03 1.781810e-03 1.763830e-03 1.500090e-03 1.500740e-03 1.478670e-03 1.908860e-03 1.903340e-03 
1.885540e-03 2.083240e-03 2.085560e-03 2.062420e-03 1.710340e-03 1.707790e-03 1.686890e-03 1.440010e-03 
1.431720e-03 1.418490e-03 1.831950e-03 1.829320e-03 1.805200e-03 1.995090e-03 1.996010e-03 1.974650e-03 
1.767050e-03 1.765750e-03 1.748030e-03 1.488780e-03 1.485620e-03 1.466820e-03 1.894960e-03 1.894540e-03 
1.869530e-03 2.064970e-03 2.064640e-03 2.039590e-03 1.811770e-03 1.808250e-03 1.780360e-03 1.515790e-03 
1.517230e-03 1.498820e-03 1.934540e-03 1.933000e-03 1.904120e-03 2.111650e-03 2.114230e-03 2.087660e-03 
1.731890e-03 1.730810e-03 1.706480e-03 1.456520e-03 1.453620e-03 1.439620e-03 1.856070e-03 1.847790e-03 
1.831180e-03 2.020470e-03 2.025260e-03 1.997190e-03 1.725440e-03 1.725900e-03 1.704050e-03 1.453260e-03 
1.446440e-03 1.430530e-03 1.848040e-03 1.846340e-03 1.822480e-03 2.023640e-03 2.019560e-03 1.995180e-03 
1.765450e-03 1.760300e-03 1.743140e-03 1.482640e-03 1.482380e-03 1.462460e-03 1.892150e-03 1.883950e-03 
1.862750e-03 2.065780e-03 2.068550e-03 2.039760e-03 1.686010e-03 1.687340e-03 1.668320e-03 1.420930e-03 
1.420320e-03 1.401580e-03 1.811970e-03 1.808930e-03 1.786650e-03 1.976720e-03 1.976880e-03 1.954040e-03
  Group 1 --> Group 0
  2.467620e-03 2.559800e-03 2.751610e-03 2.450800e-03 2.531710e-03 2.767540e-03 2.424410e-03 2.502550e-03  
2.717920e-03 2.383850e-03 2.484540e-03 2.716990e-03 2.343650e-03 2.438980e-03 2.671680e-03 2.329050e-03 
2.418320e-03 2.662930e-03 2.290310e-03 2.368640e-03 2.611480e-03 2.270090e-03 2.360720e-03 2.564860e-03 
2.595030e-03 2.676900e-03 2.877440e-03 2.542710e-03 2.666600e-03 2.836260e-03 2.537610e-03 2.632330e-03 
2.832630e-03 2.537470e-03 2.606020e-03 2.805080e-03 2.065420e-03 2.155450e-03 2.291070e-03 2.040100e-03 
2.078140e-03 2.297610e-03 2.022390e-03 2.093700e-03 2.247550e-03 2.030920e-03 2.086610e-03 2.272620e-03 
1.976040e-03 2.047100e-03 2.226510e-03 1.923070e-03 2.023150e-03 2.196640e-03 1.894990e-03 2.012780e-03 
2.186370e-03 1.892720e-03 1.984640e-03 2.130910e-03 2.168810e-03 2.212320e-03 2.410630e-03 2.125790e-03 
